SALDO,COMPRAS,PAGOS,LÍMITE_CREDITO,cluster
0.16391864231305908,0.5960593521913555,0.8609756068473589,0.8369574344035356,1
0.7471368148952433,0.8362033692728245,0.20605357149127257,0.679496368373945,2
0.15354438706856288,0.6496963628123371,0.7508236790400223,0.7969745423978867,1
0.12829246370230438,0.6561550412363524,0.8866198573633577,0.7611649786317277,1
0.21488364168285418,0.6232582216520002,0.6915798983772151,0.7157148740706487,1
0.1558082080597445,0.6775755397353334,0.7672486094214451,0.7020009762108798,1
0.17179659036049433,0.6816509823081006,0.7277788648563432,0.7846112481905209,1
0.17203731997341903,0.5525546982220613,0.8381550207372775,0.742701611831995,1
0.13153458962511622,0.6620091773114466,0.6695052391346475,0.6437748413601377,1
0.9136359667839162,0.12315968561563448,0.5925634765013643,0.21079051785783037,0
0.11753077399104944,0.5651801310166152,0.6646172877603496,0.8395311910291134,1
0.8965983992910513,0.19101514517250595,0.5528552737109919,0.3258947910311871,0
0.22591276471906319,0.675814477864704,0.6583104050070504,0.7823343309805904,1
0.7276701982814479,0.8570231525254827,0.23971035571426658,0.757471204321325,2
0.7662784436572235,0.9200205614346306,0.22261597735939048,0.665445893947715,2
0.21361138175747674,0.6522557004417381,0.8230324546083424,0.8158786290138461,1
0.1321133982341655,0.620926240328201,0.7999164195105056,0.7686546147980595,1
0.15795727950397237,0.6721813187851828,0.8056028355890023,0.7991552244046205,1
0.1138807046622993,0.560389119405722,0.6806603837703972,0.7931431194444097,1
0.8120900513126404,0.16279073994736315,0.586958894859278,0.2874344792943802,0
0.6890755437800571,0.8479987197149927,0.30227982530300124,0.7212425573492812,2
0.17556550554044115,0.7253962264852343,0.7265711374887912,0.8001533672717638,1
0.07897861570853987,0.6407978518452443,0.6779489092941096,0.787359102676646,1
0.7652080583521715,0.8627417490049111,0.13185607982287395,0.7776684303463667,2
0.8846191203536866,0.15739826627564937,0.6481923613128965,0.2763963535019144,0
0.10555747403811039,0.698489019496806,0.7862435690564819,0.7031934104783506,1
0.6363496941777427,0.8750758275290398,0.1677270785966895,0.6016690647603647,2
0.19991038700239877,0.6466258943458275,0.7307824919816605,0.7964445968624876,1
0.28824998836928417,0.585993078138373,0.6258892889086979,0.770080129327367,1
0.6459760422911783,0.949120434310083,0.21880906474513084,0.5861458632302525,2
0.7481628090083418,0.8237335024398802,0.0967217062092784,0.6972886894608248,2
0.622089504480911,0.8023163956372708,0.26195210700611843,0.7471546923780202,2
0.2158779990195414,0.6938464466019936,0.6984014781141363,0.7825605370151888,1
0.1204720718087304,0.5829766888550165,0.7964850449819987,0.7387166271751245,1
0.17646420057254059,0.5823822230803326,0.8422096730897242,0.8817015880501722,1
0.7907133305251091,0.8394503776660978,0.3898272052047293,0.6105638777086212,2
0.696509605036069,0.8474410164440396,0.09798813033803157,0.794963763799533,2
0.13650062426051474,0.534402991928651,0.7778577551328246,0.6532800164675135,1
0.9263289220953965,0.1698574947464099,0.610716939377486,0.15407635262970706,0
0.662972017634899,0.900678669478472,0.34453703814721176,0.5897658872863183,2
0.7003389914720286,0.8932113022833521,0.30485985995272785,0.7774128924853877,2
0.13002305293766725,0.6084339998594082,0.7929078132838688,0.812214797174431,1
0.14943687375893278,0.7218223885507479,0.7418990604389704,0.7026365707223236,1
0.20682193566149543,0.5777548143043147,0.7645299902006332,0.7952701726327859,1
0.1362073946075274,0.5366879671000002,0.6292801261749007,0.6519149075193535,1
0.6676171343291676,0.8155508676579415,0.09068286424778484,0.6443334871920712,2
0.1723958811536101,0.5987443239247674,0.6485904495354927,0.7106389509433956,1
0.20699907198594358,0.6115939314373702,0.7835093850847971,0.881387474552797,1
0.24445187863653006,0.6553153978779555,0.9015307752701052,0.7552104915705248,1
0.11200829994951786,0.5814970428545476,0.6972156672192686,0.7078385208516795,1
0.664066788658875,0.8760877983011489,0.1697510757166728,0.7163622617803843,2
0.18288909029416323,0.7513717213169376,0.825241257262699,0.846057430404261,1
0.648022022668762,0.8576610287650527,0.11546658195197003,0.6509275832060152,2
0.6571914983001768,0.7962779964487067,0.12160339569002758,0.7800936103761944,2
0.5506883834067785,0.8842826615850946,0.2740568857843736,0.7167654065653022,2
0.6772932065794139,0.8669263169508368,0.33033112464447995,0.7124225767096491,2
0.2009954053658054,0.560052022800048,0.7742385660093513,0.7106888671618863,1
0.7069418810333513,0.8690348517650632,0.2536572656385945,0.7406261063970903,2
0.8487017367409531,0.07848229568974228,0.6196370571894411,0.14027370110689405,0
0.14138229652901457,0.6200488427777635,0.7332640151141887,0.8865217873383661,1
0.7162162150151026,0.9440632776898542,0.19954438759486265,0.779134572632751,2
0.6763790181071897,0.9265143632604481,0.15041422048465092,0.7327496293584898,2
0.1373845361284331,0.6123071555260703,0.730747186243313,0.7535230776358909,1
0.7962919445675406,0.12265076978113199,0.6297934774130757,0.15772851344947855,0
0.17642229585859415,0.6649080155626835,0.607051830337751,0.7950869941686796,1
0.05317516195708366,0.6325928710622516,0.6899221661897537,0.81705101792728,1
0.15946163340768021,0.5913736877920324,0.764220781826238,0.7782616248390236,1
0.6117808111950437,0.8887924651141673,0.15049830879061604,0.6877895680891549,2
0.17954460105583758,0.5847834993894735,0.7694086206895353,0.8278966976794646,1
0.08591889496026717,0.6409110391112772,0.7786209419642944,0.7195879128519145,1
0.9100068700893817,0.12648067610852623,0.7093308797701471,0.12600128899219734,0
0.7544982161334103,0.8507308562372319,0.31172877550714945,0.7617478289638657,2
0.15203785099613054,0.60998315517309,0.8107676249963596,0.855141081716394,1
0.8123061066852854,0.24301324918596656,0.6642018317174629,0.2165950465658159,0
0.06359926926880799,0.7070700566717889,0.5898015167370504,0.6795421040637615,1
0.7078585961765118,0.8073933425674513,0.20654393021771805,0.7435285932037418,2
0.6805124553137147,0.9421949094905878,0.25017492784475,0.7856856967701735,2
0.09648156603901031,0.6666460462581191,0.6275421383841769,0.7534162556055888,1
0.1322100733162021,0.6456287373001959,0.8453690539409502,0.8903259356615045,1
0.8270775757483481,0.09722367672829471,0.6245034546719229,0.21279152241296315,0
0.11616637144443065,0.7066389652702829,0.7976656620534517,0.7561608882949634,1
0.6564511065839941,0.8310959903163614,0.24156520872805326,0.7741461357826215,2
0.5773175372515005,0.783659974420015,0.21211366456005232,0.7798394280666806,2
0.13263711523298866,0.6455076407872381,0.6737589172398674,0.702221450739174,1
0.6360007201259232,0.8987652945357747,0.34914072087546555,0.7918708966021916,2
0.07932466393205889,0.5903823074731976,0.7593853646824865,0.8150041332260941,1
0.1905136634426582,0.5767939394232772,0.7029353899238748,0.7951000186015375,1
0.23264271991699642,0.6557659931157429,0.7643766283282643,0.9081904485660773,1
0.1698509128534132,0.6517314899087636,0.6916117520572052,0.7489568532966236,1
0.66581281589584,0.887894534911476,0.2509894805177836,0.7022809567632414,2
0.6435963105570273,0.9209814270337524,0.14999040016665222,0.6607139810402058,2
0.6434337009333329,0.7693019433821315,0.3373924536043748,0.8463907076002267,2
0.6653390780510324,0.9661067296394187,0.2818814819926343,0.7623915533032262,2
0.19839662174659223,0.6670549990250054,0.7815296564989704,0.8185201124913781,1
0.13065784306575226,0.5838672141985192,0.8727403820385432,0.7775110033819541,1
0.6293472555669831,0.8696157583485553,0.2269604676459147,0.656759090023672,2
0.7821327301140781,0.8208612689013749,0.22861725082876716,0.7634661873636919,2
0.1729397076932116,0.6335271382772206,0.8175001819508493,0.6718754814094209,1
0.7209575772031153,0.8578741554720072,0.3045795813353892,0.7062751886083154,2
0.6871502271551442,0.9558898573482905,0.2994407233445626,0.8012274145564671,2
0.8264604521902228,0.2019608961148963,0.5301840214162009,0.16436545553124235,0
0.6492640414222808,0.888479201092725,0.09538964891127526,0.636010901448313,2
0.6834529446931108,0.8519488374403034,0.2745672039647408,0.7414683678075075,2
0.14254663862070766,0.6181491814435826,0.7893847015338803,0.9405441233804445,1
0.16188536211768045,0.6606103540136924,0.8079694940203779,0.7536290841473365,1
0.6941394774234018,0.800954492635814,0.3918333966208185,0.7931533601732689,2
0.7043702874184274,0.7970448227566654,0.1426357053870576,0.8503632163103969,2
0.8741260463746624,0.042101922288893714,0.5845473858957211,0.15552435693137012,0
0.6066482832263911,0.848134166280549,0.2830063232425594,0.6132504434663494,2
0.1576199750201669,0.5548127320002828,0.7710059792284543,0.776309004669554,1
0.6105982761687206,0.8910420825153432,0.16954385953746248,0.6940249452051512,2
0.07200699585468359,0.7106680535342242,0.77525471266167,0.811436993578796,1
0.649459924403735,0.8656523170661398,0.23440707720015386,0.7354159672649736,2
0.9100845105353899,0.11735925934563969,0.5489280662389387,0.2514987645573068,0
0.7463340928042372,0.8803005617535826,0.26823019431464123,0.8227186223618975,2
0.10211826501034396,0.6765705782862333,0.7408207046134423,0.7561637878623121,1
0.7315452383409402,0.8674587183524961,0.2157802831622866,0.7179415374173912,2
0.09771775464848528,0.615944127996269,0.8957480457799454,0.7854468298053295,1
0.05345246351987548,0.6014840239425725,0.8068205086874609,0.8683096620075883,1
0.9148136937235711,0.18909700082291123,0.8650121622838091,0.26498965639890715,0
0.70690622140874,0.8824833896537934,0.3030483170925279,0.5881973014108091,2
0.19503915314489184,0.5543793530284662,0.7473595725728036,0.8166095900019973,1
0.14516152243057412,0.645380393950377,0.6883030026406235,0.7881061169545786,1
0.6849586579855537,0.8369662334685024,0.24153196534050558,0.7500439812054231,2
0.11374044152377866,0.5652171411787327,0.735077704282657,0.7294840581416709,1
0.7479527331624557,0.855232646097828,0.29316142165239567,0.7405580215124674,2
0.16750764731412093,0.6372450836484058,0.7206803126757334,0.7214925581355855,1
0.7181516847233937,0.788175573239716,0.12421952955977746,0.8073397278879614,2
0.613550002695653,0.8954896297044986,0.18932581524057845,0.640400971725526,2
0.14967080196899785,0.6208988335735733,0.8796155201494397,0.9013638918857204,1
0.10190048748819536,0.5706232524738257,0.7992160273580596,0.7976365403268417,1
0.14626898019893936,0.6735081785468365,0.6146377957833892,0.7909017205670138,1
0.8646703573173959,0.16399161453764038,0.6067901823449564,0.16167312032569237,0
0.7001304829695972,0.8015557055193888,0.1127902873925674,0.7250859719108204,2
0.10176855736224541,0.5902326606314094,0.6777576167421523,0.9244357065135105,1
0.6963345741703023,0.8496561013217275,0.3239972584656028,0.826566194080534,2
0.7056997851479747,0.8660705639839616,0.14016350094345864,0.8407219833189843,2
0.16967818690449155,0.6062908299987161,0.6285237290471952,0.824907319825001,1
0.17718446545353622,0.5613189897350416,0.6968453547893015,0.8263916735425306,1
0.6415983278883429,0.8456193961912053,0.14569161873891845,0.6284672913599121,2
0.7355429367347392,0.12187664541930059,0.6972215153929663,0.17611504469807882,0
0.14814342715843443,0.6265926175938076,0.7238348088479921,0.7004385315901733,1
0.22248150557546748,0.6418346009022218,0.8075458402404271,0.7165476685005853,1
0.16103493572013106,0.5999448188425027,0.7766507401416078,0.80983239558403,1
0.12788297910543198,0.6071968536099777,0.7813287362119856,0.7635394512903204,1
0.14278295864147633,0.6778748720232407,0.8068886588104853,0.8764594313493925,1
0.12451089721041558,0.5674038826721195,0.7382540759487496,0.8716242568475643,1
0.06507895676594047,0.7176170565375343,0.7686718976718205,0.8167086417288542,1
0.17038759306612833,0.6020094371164857,0.9369495981973004,0.7973711003762363,1
0.7420053577337106,0.8617417573888014,0.2842049729751717,0.8640962624534608,2
0.6580730352902447,0.8098895602168714,0.4294078864023004,0.7626460827055216,2
0.13629766889029082,0.6225646718493058,0.859167251813889,0.887981894785213,1
0.19473263313046868,0.5947483598645618,0.7136476839913327,0.7653216533794486,1
0.17214742455553195,0.6396296518764596,0.7057492098986039,0.7766771840835035,1
0.5843127073898458,0.8900450693394046,0.24760088099186023,0.6694526335646154,2
0.17882525404395005,0.7111984994050112,0.7663427781622235,0.7251665765016918,1
0.882044928961895,0.13628291450970267,0.651353948137597,0.19832787435867863,0
0.7109509509528451,0.838888056220187,0.2487530510698976,0.7255151138456243,2
0.0689604599327849,0.6648595932852338,0.8556751610536502,0.8011052906077202,1
0.8210910745821309,0.8859346312021285,0.22840803550453598,0.6741707204439028,2
0.8918663091959782,0.1029096351443214,0.7471795921505406,0.20343404120162875,0
0.6706383397874023,0.8191542997148671,0.3197704385545941,0.8351291510236123,2
0.730545599219511,0.9119018370721744,0.16923731334588754,0.7081745553964617,2
0.744470006822581,0.8285287236104882,0.2292814149564672,0.6944952509514998,2
0.8152382362969975,0.21655435324025726,0.4745757394593247,0.1518838365990119,0
0.11127357537606997,0.6803915575624574,0.6307115761009519,0.7568152297947526,1
0.18389880590944635,0.693394607376552,0.8074361962448147,0.721892978888616,1
0.13421933639857403,0.6193037907892338,0.8168624884230019,0.8258568885988934,1
0.14812925598733784,0.6322575006819419,0.7409193666049793,0.6371831715147915,1
0.6485956173450005,0.8992022725703974,0.1837263646423079,0.7509365034407747,2
0.6761625174185844,0.9096719395227721,0.323897360224107,0.7717296007499391,2
0.6706271713354269,0.8749001177008718,0.15144437724860776,0.8046760866636473,2
0.7696024247999993,0.8365942214603185,0.3251031160172088,0.5405404535455907,2
0.7432379206035347,0.8556529586637946,0.04397297954186763,0.8037177087943029,2
0.21225180067508292,0.6241475120788117,0.684982459510898,0.7496300302983901,1
0.735694617135736,0.9314723208834836,0.24633452459295097,0.7157671617583019,2
0.6791864297229545,0.8741554650456691,0.2630274382646565,0.663357380489783,2
0.15506100433507164,0.6115178262683013,0.6648651376824696,0.7448475263802635,1
0.9602457565973952,0.08464119859328105,0.5878028641181108,0.20829258877224222,0
0.6138111916543832,0.9329066048962942,0.32301119619042923,0.684299145891935,2
0.1934895280831992,0.7248558818732765,0.7772423442646686,0.6469576617791436,1
0.11110651681092021,0.5841908446431109,0.7194413879454593,0.8110874766177006,1
0.14810617192877373,0.5824346574658362,0.7318075480917169,0.7741426713192846,1
0.7123093568590738,0.8308858570272147,0.23903007516201802,0.7499782578446107,2
0.6710938492048734,0.8299793980097265,0.17107183334255233,0.730355783651649,2
0.6793710809802064,0.8594681572051218,0.3545889232904706,0.7157766918917671,2
0.2551009975950368,0.49987851396301247,0.6867767283104173,0.7840870838881855,1
0.18832378575060593,0.6300102516459335,0.7562290634738255,0.7184809539114118,1
0.17804240545818556,0.6424815240562458,0.8016024916874086,0.8165587155488503,1
0.07694988080917958,0.6251935175262039,0.7796399990984837,0.9195984564167391,1
0.1510500777673972,0.6037269963359299,0.7360640983226033,0.734219735364877,1
0.19283829259939717,0.5762506773364583,0.768124112069573,0.6322523625090218,1
0.16263904461711387,0.7053006651256447,0.6932410370545523,0.7190396027269508,1
0.5973637835068162,0.8693005949096402,0.08781324691304405,0.7531271312966835,2
0.13895698450685484,0.5355689043271252,0.76142312587709,0.7980303225574741,1
0.17236765541309257,0.6465964632897705,0.8824651808823868,0.676380590566682,1
0.742509654859031,0.8388628497014816,0.18007088366543123,0.7352345078549446,2
0.2696817878474554,0.707636029918663,0.7877147107691959,0.7415525686376285,1
0.5956326023447037,0.8885732785819876,0.22953575025701706,0.7603700347193478,2
0.812386704053374,0.17386542182473877,0.654726120684852,0.2788551927299179,0
0.7507990686471586,0.8937933378853157,0.2272293884995114,0.6160208843439238,2
0.6763055512178009,0.8549452007796212,0.333183551941575,0.6038026366296485,2
0.1873188107316156,0.6332698418868677,0.6777224686904213,0.8065544702510717,1
0.6413447388279787,0.8675481955977746,0.3042064803766104,0.6956249748025185,2
0.66837252216577,0.8079058770833545,0.2224850697661384,0.7230032352105437,2
0.6729951175627402,0.8794529661139243,0.2914170336209017,0.7688791077457918,2
0.12237359048357963,0.650980505932302,0.7418331595630865,0.7876745224959945,1
0.6448592555451284,0.8299772872177192,0.2074272749392717,0.7751547327064222,2
0.1272531967029567,0.6559978117023091,0.7305711027458073,0.854292328974787,1
0.775532030976999,0.9082826647848241,0.013816191751713877,0.8098386785600974,2
0.1641837628874639,0.5779559972953114,0.8171280025244584,0.6206542119615805,1
0.1310774973173005,0.6168761521519321,0.6806762920879519,0.7480229519328585,1
0.7069618551715637,0.8510509211604856,0.05324265242247632,0.7176704425396913,2
0.15265975088429212,0.6578870667432938,0.7584429229183209,0.6955429763705773,1
0.2193239647377937,0.6246160007405096,0.758111722342326,0.7337091275717266,1
0.620791104749696,0.797217475248379,0.17283740658734104,0.6130733664756384,2
0.1607411128749497,0.6306882390512696,0.6869667672373833,0.7759929274624445,1
0.17526329659427747,0.5454742580188647,0.9157037414492877,0.7634362225156626,1
0.7186811997480731,0.8588104155564639,0.22945099832315702,0.6571760096182493,2
0.9121705036668104,0.16831906504491914,0.6482519006320449,0.2947180966505956,0
0.20465522602942127,0.6224129000816842,0.7296463848261843,0.8111285747899227,1
0.648037699718864,0.9274938743296033,0.14787971910753656,0.8313722873788499,2
0.12775513726924287,0.5687109860871947,0.6622458462775559,0.6349575792824496,1
0.7237241239990512,0.8176196454958661,0.10359007336833247,0.524482049367061,2
0.6941657408209897,0.8248617232992447,0.35416562684609537,0.7681016935106839,2
0.193122018703612,0.6352549894535362,0.7868322400773465,0.730241005339821,1
0.09137510261237458,0.6904839935386029,0.6468954574102664,0.7936192989155948,1
0.15500593435792126,0.6449542164794146,0.6185646347736194,0.7549261256152396,1
0.11858292062469011,0.6081847456161367,0.569295426587929,0.7176050235066472,1
0.15781196410824588,0.6077132580518626,0.7656458075798702,0.6100109698474707,1
0.6453662998902908,0.9510353726227151,0.20024545429196922,0.6630114841340495,2
0.6831351096159233,0.8772787961315195,0.10563518570973403,0.7471278344579267,2
0.1565703902488727,0.6970064874534175,0.8071898002523069,0.7843857293797393,1
0.06588529399096701,0.5632232462503435,0.806141921873057,0.6712445880658238,1
0.6354182215408476,0.8968819368864909,0.13663343937714134,0.720067113721009,2
0.8666767383196929,0.15238587595504477,0.6589749662362024,0.16744347690397765,0
0.6081544665410924,0.8390621301107158,0.3298640477076647,0.7799629662444686,2
0.048087641692913824,0.5730342334477185,0.8282473391850703,0.7678961295512369,1
0.6827130748221537,0.9410841386327072,0.3393464943519575,0.8592059976638119,2
0.12112338008572329,0.631736630161945,0.7445714715802448,0.6921428932746757,1
0.12810455717935615,0.6092620334398594,0.8733072267401946,0.7727619929227135,1
0.09555730041008031,0.5863568613063987,0.6812492075604163,0.7638117281730946,1
0.16737824217184794,0.7552385334270885,0.6308449953699024,0.7755801973473583,1
0.8216415640488035,0.12230464265202315,0.5824951978509623,0.37088016103314897,0
0.1741292327941497,0.5798383700067697,0.7307166769974469,0.6418166836187261,1
0.10133935545214356,0.6066372332015306,0.844063126167632,0.7449550704431139,1
0.5899345556463635,0.9550196138343657,0.13572565542652376,0.7744761852146256,2
0.2051610551862676,0.672938094466078,0.7534639699748638,0.795334007371271,1
0.1542623409465278,0.6650492394878946,0.7746933210975986,0.780249395363007,1
0.1545505572095346,0.5736982779390305,0.7234821553520685,0.6723751861132753,1
0.674097022680972,0.851867930356537,0.23663429358619525,0.5116740164267626,2
0.06021693100603495,0.6344737259695431,0.7086283521278492,0.78359163529768,1
0.11387272989105257,0.5556716834309213,0.713865991768456,0.7612664898441112,1
0.6851031838041449,0.9204125690096746,0.1859145238893382,0.7311339935149094,2
0.15107976563869457,0.6407187481955047,0.8092954224231664,0.8266889077886489,1
0.8366066750512954,0.08099511841208064,0.4739619457805207,0.29448355541656374,0
0.18753309267412333,0.6760330657133221,0.820847831770535,0.6597000350088819,1
0.12276843762317119,0.5490368846649217,0.773054663089758,0.7570613891888828,1
0.15431158433493097,0.643757559844767,0.7657804916200595,0.8207667635091164,1
0.6646425918371363,0.9110471614403762,0.25666723379843887,0.7144802839427805,2
0.8229098142625003,0.7693019476011841,0.24293023869092678,0.8581490817450368,2
0.7258887132884057,0.8763333562324523,0.29557018273816055,0.6814150371010731,2
0.6440195493308899,0.904518210898441,0.1826121923836072,0.8618507626102058,2
